video_id,title,description,iframe,link
6USuC58PvdM,Teorema de Green. Parte 2,http://bit.ly/Teo-Green En este video explico y hago ejemplos del teorema de green para las integrales de linea  ===Suscribete a nuestro canal en youtube=== http://www.youtube.com/chzelada  ===Siguenos en Facebook=== http://www.facebook.com/wikimatematica http://www.facebook.com/academatica  ===Visitas nuestros sitios=== http://www.wikimatematica.org http://www.academatica.com,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/6USuC58PvdM"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/6USuC58PvdM
Fqn5js0gWRM,Teorema de Green. Parte 1,http://bit.ly/Teo-Green En este video explico y hago ejemplos del teorema de green para las integrales de linea  ===Suscribete a nuestro canal en youtube=== http://www.youtube.com/chzelada  ===Siguenos en Facebook=== http://www.facebook.com/wikimatematica http://www.facebook.com/academatica  ===Visitas nuestros sitios=== http://www.wikimatematica.org http://www.academatica.com,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/Fqn5js0gWRM"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/Fqn5js0gWRM
GiOi9QbebKo,Independencia de la trayectoria en una integral de linea (Ejemplo),En este video explico como es una integral de linea cuando hay independencia de la trayectoria. Es decir un integral de linea sobre un campo vectorial conservativo. Lo hago usando el teorema fundamental de las integrales de linea.,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/GiOi9QbebKo"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/GiOi9QbebKo
6Nf0m3GB-P8,Independencia de la trayectoria en una integral de linea,NA,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/6Nf0m3GB-P8"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/6Nf0m3GB-P8
lsLkf2i8KAc,Teorema fundamental de las integrales de linea (Ejemplo #1),http://bit.ly/Teo-Fundamental-int-linea,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/lsLkf2i8KAc"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/lsLkf2i8KAc
2T6MBrkDnpw,Teorema fundamental de las integrales de linea,"http://bit.ly/Teo-Fundamental-int-linea
Este video esta sin sonido. Aqui esta el que tiene sonido http://www.youtube.com/watch?v=4Km7dCVTST4","
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/2T6MBrkDnpw"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/2T6MBrkDnpw
0SAjFcoZcGE,Integrales de linea sobre campos vectoriales (Ejemplo #1),NA,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/0SAjFcoZcGE"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/0SAjFcoZcGE
bMkzXhyaLm0,Integrales de linea sobre campos vectoriales,NA,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/bMkzXhyaLm0"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/bMkzXhyaLm0
Mlobjqytjjg,Integrales de linea (Ejemplo #2),Ejemplo #2 de integrales de linea,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/Mlobjqytjjg"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/Mlobjqytjjg
njmv9ZP_mqk,Integrales de linea (Ejemplo #1),Ejemplo #1 de integrales de linea.,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/njmv9ZP_mqk"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/njmv9ZP_mqk
86pot19atMs,Integrales de linea. Parte 2,Continuación de la formulación de la integral de linea.,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/86pot19atMs"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/86pot19atMs
QjsoFEU1rR4,Integrales de linea. Parte 1,"Aqui mas ejemplos http://www.wikimatematica.org/index.php?title=Integrales_de_l%C3%ADnea
Integrales de linea.
Recordatorio de integración 00:30
Introducción a la integral de linea 04:40
Formulación de la integral de linea 05:25","
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/QjsoFEU1rR4"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/QjsoFEU1rR4
hfnj3JWSRFo,Multiplicadores de Lagrange. Parte 2,"Visita: http://bit.ly/Mult-Lagrange FB: http://bit.ly/academatica
Multiplicadores de lagrange para problemas de optimización con mas de una restricción.
Ejemplo 1:42
En este video explico como resolver problemas de optimización usando multiplicadores de Lagrange.

Puedes ver mas ejercicios resueltos en http://www.wikimatematica.org/index.php?title=Multiplicadores_de_Lagrange

Puedes encontrar mas vídeos en http://www.academatica.com","
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/hfnj3JWSRFo"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/hfnj3JWSRFo
v4hobyDhX4s,Multiplicadores de Lagrange. Parte 1,"Visita: http://bit.ly/Mult-Lagrange FB: http://bit.ly/academatica
En este video explico como resolver problemas de optimización usando multiplicadores de Lagrange.

Puedes ver mas ejercicios resueltos en http://www.wikimatematica.org/index.php?title=Multiplicadores_de_Lagrange

Puedes encontrar mas vídeos en http://www.academatica.com

==Tabla de contenido==
Introducción 00:20
Ejemplo #1 05:26","
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/v4hobyDhX4s"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/v4hobyDhX4s
pcGidaZbiCQ,Integrales dobles sobre regiones polares. Parte 2,"Continuacion de la formulación del integral doble en forma polar.
Versión reciente en HD $9 con este cupón https://www.udemy.com/integrales-multiples/?couponCode=YTcanal","
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/pcGidaZbiCQ"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/pcGidaZbiCQ
jrFjZdQ57Ww,Integrales dobles sobre regiones polares. Parte 1,"Versión reciente en HD $9 con este cupón https://www.udemy.com/integrales-multiples/?couponCode=YTcanal

En este video explico como calcular integrales dobles sobre regiones generales.","
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/jrFjZdQ57Ww"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/jrFjZdQ57Ww
8wGIsvZiSdQ,Integrales Dobles. Parte 4,"Versión reciente en HD $9 con este cupón https://www.udemy.com/integrales-multiples/?couponCode=YTcanal

Continuacion del ejemplo que esta en la parte 3.

==Integrales Triples==
http://www.youtube.com/playlist?list=PLAFn9q_BCao-gJ9ZqqeYJj4eeXQ0aSVN6","
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/8wGIsvZiSdQ"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/8wGIsvZiSdQ
Eu42dT6QVj4,Integrales Dobles. Parte 3,"Versión reciente en HD $9 con este cupón https://www.udemy.com/integrales-multiples/?couponCode=YTcanal
Introducción a los integrales dobles sobre regiones que no son rectangulos. 00:40
Integrales dobles tipo 1. 01:40
Integrales dobles tipo 2. 04:55
Ejemplo.  08:40","
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/Eu42dT6QVj4"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/Eu42dT6QVj4
aWGsjvbJSnk,Integrales Dobles. Parte 2,"Versión reciente en HD $9 con este cupón https://www.udemy.com/integrales-multiples/?couponCode=YTcanal
Visita: http://bit.ly/int-dobles-ite FB: http://bit.ly/academatica
Como evaluar integrales dobles usando el teorema fundamental del calculo, que se estudio en calculo de una variable.

Ejemplo #1 03:00","
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/aWGsjvbJSnk"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/aWGsjvbJSnk
E8XmJtKITO8,Integrales Dobles. Parte 1,"Visita: http://bit.ly/WneIhY FB: http://bit.ly/academatica
Versión reciente en HD $9 con este cupón https://www.udemy.com/integrales-multiples/?couponCode=YTcanal
Definición de integral (Una variable) 00:40
Introducción a las integrales Dobles 04:40
Imagen 1 05:00
Imagen 2 06:24
Formulación de la integral doble 07:05","
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/E8XmJtKITO8"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/E8XmJtKITO8
65vVBWMLy50,Maximos y Minimos. Parte 2,"Visita: http://bit.ly/max-min-3D FB: http://bit.ly/academatica
Máximos y minimos de funciones de varias variables. Ejemplos de como calcular los máximos y mínimos de funciones de varias variables todos explicados paso a paso.

Pueden ver mas videos en http://www.academatica.com

==Siguenos en facebook==
http://www.facebook.com/academatica

==Twitter==
@academatica

Ejercicios resueltos en http://www.wikimatematica.org/index.php?title=Problemas_extremales_en_dos_variables Aqui encontrar muchos ejercicios resueltos de maximos y minimos de funciones de varias variables.

Recuerda seguirnos en facebook.

http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica","
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/65vVBWMLy50"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/65vVBWMLy50
TztJWxj7mgw,Maximos y Minimos. Parte 1,"Visita: http://bit.ly/max-min-3D FB: http://bit.ly/academatica
Máximos y minimos de funciones de varias variables. Ejemplos de como calcular los máximos y mínimos de funciones de varias variables todos explicados paso a paso.

Pueden ver mas videos en http://www.academatica.com

==Siguenos en facebook==
http://www.facebook.com/academatica

==Twitter==
@academatica

Ejercicios resueltos en http://www.wikimatematica.org/index.php?title=Problemas_extremales_en_dos_variables Aqui encontrar muchos ejercicios resueltos de maximos y minimos de funciones de varias variables.

Recuerda seguirnos en facebook.

http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica","
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/TztJWxj7mgw"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/TztJWxj7mgw
wAD9LHuWx8A,Derivada Direccional. Parte 3,"Visita: http://bit.ly/deriv-direc FB: http://bit.ly/academatica

Derivada Direccional","
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/wAD9LHuWx8A"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/wAD9LHuWx8A
AMHGEM24KDY,Derivada Direccional. Parte 2.,"Visita: http://bit.ly/deriv-direc FB: http://bit.ly/academatica

En este video continuo desarrollando el tema de derivada direccional.","
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/AMHGEM24KDY"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/AMHGEM24KDY
0DJwT-kE-1I,Derivada Direccional. Parte 1,"Visita: http://bit.ly/deriv-direc FB: http://bit.ly/academatica
En el siguiente video demuestro la formula para la derivada direccional y hago varios ejemplos.
===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com","
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/0DJwT-kE-1I"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/0DJwT-kE-1I
sSJZHJlmdnA,Regla de la cadena para funciones de varias variables,"Visita: http://bit.ly/Wnus4M FB: http://bit.ly/academatica
Ejemplos de la regla de la cadena para funciones de varia variables","
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/sSJZHJlmdnA"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/sSJZHJlmdnA
emjiDfIy5pw,Diferencial en dos varibles. Parte 2,Continuacion del video de diferencial de funciones de dos variables.,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/emjiDfIy5pw"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/emjiDfIy5pw
rLO2_WSNk3g,Diferencial en dos varibles. Parte 1,Diferencial de funciones de dos variables.,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/rLO2_WSNk3g"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/rLO2_WSNk3g
R815KgIEurw,Planos Tangentes,Ecuación del plano que pasa tangente a un punto de una superficie.,"
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/R815KgIEurw"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/R815KgIEurw
tiN_J9Fn4Bg,Derivadas Parciales Parte 2,"http://bit.ly/Ejemplos-Derivadas-Parciales
En este video explico las Derivadas Parciales. Que representan? Como se calculan? y también hago varios ejemplos.

===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com","
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/tiN_J9Fn4Bg"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/tiN_J9Fn4Bg
bKGCity6dr8,Derivadas Parciales Parte 1,"Visita: http://bit.ly/Ejemplos-Derivadas-Parciales FB: http://bit.ly/academatica
En este video explico la deduccion de las derivadas parciales con respecto a x & y. Asi como su interpretación como pendientes. Ademas de hacer algunos ejemplos de como calcular estas derivadas parciales.

Mas ejemplos http://www.wikimatematica.org/index.php?title=Derivadas_parciales. También es este link hay teoría.
Derivadas Parciales

Puedes ver mas vídeos también en http://www.academatica.com","
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/bKGCity6dr8"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/bKGCity6dr8
d4nJb51N_L4,Limites de funciones de dos variables,"Visita: http://bit.ly/lim-func-2var FB: http://on.fb.me/PfVWpv
Limites de funciones de dos variables con ejemplos de como demostrar que no existe el limite.
Para ver la teoría de este video pueden hacerlo en http://www.wikimatematica.org/index.php?title=Limites_y_continuidad_de_funciones_de_dos_variables

Para ver mas video sobre este tema pueden seguirnos en el canal de youtube o ir a nuestra pagina http://www.academatica.com/calculo/calculo-multivariable/

Recuerden seguirnos en nuestra paginas de facebook

http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica","
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/d4nJb51N_L4"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/d4nJb51N_L4
qiMCi_Ps1eM,Curvas de Nivel Parte 2,"Visita: http://bit.ly/curvas-nivel FB: http://bit.ly/academatica
Curvas de Nivel ejemplos. Con este video puede aprender curvas de nivel desde cero. Explico la teoría y hago algunos ejemplos de curvas de nivel de diferentes funciones.

Puedes ver mas vídeos en http://www.academatica.com
Vista tambien http://www.wikimatematica.org para ver mas ejercicios resueltos

Siguenos en Facebook.com/wikimatematica
                   Facebook.com/academatica","
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/qiMCi_Ps1eM"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/qiMCi_Ps1eM
