Date,lat,lon,dep,yr,mag
2002-04-26,53.52,160.5,35,2002,5.8
2002-04-26,13.1,144.67,54,2002,7
2002-05-07,-19.06,168.76,49.1,2002,5.8
2002-05-08,-18.01,-174.48,132.9,2002,6.2
2002-05-08,53.78,160.67,34,2002,5.8
2002-05-12,-1.19,127.1,40.7,2002,5.8
2002-05-14,-36.42,79.03,4.1,2002,6.2
2002-05-15,-21.39,-174.13,20.6,2002,5.8
2002-05-15,24.66,121.86,16.7,2002,6.1
2002-05-21,36.62,24.34,96.8,2002,5.9
2002-05-23,-30.78,-71.23,44,2002,5.9
2002-05-25,53.82,-161.16,18,2002,6.3
2002-05-26,1.76,127.26,115.8,2002,5.9
2002-05-28,-28.95,-66.74,14,2002,6
2002-05-28,24.07,122.27,23,2002,6
2002-06-03,27.5,139.87,503.9,2002,5.8
2002-06-06,-0.88,148.52,22,2002,6.2
2002-06-10,11.01,140.83,11,2002,6
2002-06-13,-47.77,99.63,17.7,2002,6.5
2002-06-16,0.46,119.78,17,2002,5.8
2002-06-16,8.77,-83.92,14,2002,6.4
2002-06-16,-17.89,-178.55,569,2002,5.9
2002-06-17,-4.6,-105.43,28,2002,6
2002-06-17,-12.61,166.52,32,2002,6.7
2002-06-18,-30.83,-71.06,54,2002,6.4
2002-06-22,35.59,49.02,11,2002,6.5
2002-06-27,-6.97,103.96,11,2002,6.5
2002-06-27,-13.28,167.1,188.2,2002,6
2002-06-28,43.76,130.68,566,2002,7.3
2002-06-29,-12.44,166.66,38,2002,6.1
2002-06-30,-22.21,179.32,620,2002,6.4
2002-07-03,-5.06,147.52,18,2002,6.1
2002-07-09,43.43,-127.38,8,2002,5.8
2002-07-11,24.1,122.29,15,2002,5.8
2002-07-19,-56.63,-140.7,12.5,2002,6
2002-07-24,-9.42,118.29,27,2002,5.9
2002-07-30,-57.88,-23.34,14,2002,6.1
2002-07-31,7.93,-82.78,20,2002,6.5
2002-08-02,29.22,139.09,418,2002,6.2
2002-08-03,8.23,-82.86,16,2002,5.8
2002-08-04,-35.46,-16.07,13.9,2002,5.9
2002-08-07,7.8,-82.86,6,2002,5.9
2002-08-09,-16.38,-176.06,364,2002,6.1
2002-08-12,-19.46,169.12,107,2002,5.9
2002-08-14,7.78,136.99,14,2002,6.2
2002-08-14,14.08,146.32,30,2002,6.5
2002-08-15,-1.26,121.29,20,2002,6.2
2002-08-19,-21.72,-179.36,580,2002,7.6
2002-08-19,-23.92,178.53,675,2002,7.7
2002-08-20,30.99,142,9,2002,6
2002-08-24,43.16,146.08,30,2002,6.1
2002-08-24,-3.29,135.71,14.1,2002,5.8
2002-08-29,-3.35,145.9,21.8,2002,5.8
2002-09-01,14.3,51.91,20.7,2002,6
2002-09-06,38.33,13.72,13,2002,5.9
2002-09-07,-20.22,-175.95,208,2002,5.9
2002-09-08,-22.85,179.07,613.5,2002,5.9
2002-09-08,-3.26,142.94,13,2002,7.6
2002-09-13,13.02,93.09,21,2002,6.5
2002-09-15,44.68,130.05,586,2002,6.3
2002-09-16,-3.26,142.74,11,2002,6
2002-09-16,66.91,-18.41,5,2002,5.8
2002-09-17,-3.28,142.78,9,2002,6
2002-09-20,-1.74,134.17,9,2002,6
2002-09-20,-1.67,134.2,24,2002,6.4
2002-09-24,-31.51,-69.16,116,2002,6.2
2002-09-24,-10.54,161.39,12,2002,6.1
2002-09-24,-10.65,161.28,11,2002,6.2
2002-09-24,-10.67,161.36,19,2002,6.3
2002-10-01,-10.94,161.32,18.5,2002,5.8
2002-10-03,-10.98,161.52,29.3,2002,5.8
2002-10-03,23.28,-108.57,28,2002,6.5
2002-10-03,-7.53,115.62,310,2002,6
2002-10-04,-20.96,-178.86,630,2002,6.3
2002-10-06,-8.31,118.19,14,2002,6.2
2002-10-08,-42,88.28,9.6,2002,5.8
2002-10-10,-1.7,134.23,16,2002,7.5
2002-10-10,-1.52,134.12,28,2002,5.8
2002-10-10,-1.5,134.05,44.8,2002,5.9
2002-10-12,-8.36,-71.63,534,2002,6.8
2002-10-12,15.07,118.42,19.2,2002,6
2002-10-13,-14.57,-175.28,18.7,2002,6
2002-10-14,41.23,142.2,40,2002,6.1
2002-10-16,51.91,157.22,105,2002,6.2
2002-10-16,-15.67,-172.95,23.1,2002,5.9
2002-10-17,-19.79,-178.31,609,2002,6.1
2002-10-17,-3.6,140.2,30,2002,6.3
2002-10-18,-57.03,-142.91,15,2002,6
2002-10-19,-3.53,140.75,15,2002,5.9
2002-10-19,-3.67,140.3,34.9,2002,6
2002-10-19,44.26,149.87,16,2002,6.3
2002-10-22,-20.64,-178.31,550.8,2002,6.1
2002-10-23,63.53,-148.15,13,2002,6.6
2002-10-23,-30.91,-179.72,346.1,2002,5.8
2002-10-24,-1.96,29.01,11,2002,6.2
2002-10-31,-3.46,148.75,11,2002,6
2002-11-02,2.82,96.09,31.5,2002,7.2
2002-11-02,2.94,96.38,35.8,2002,6.3
2002-11-03,38.95,141.94,39,2002,6.4
2002-11-03,63.54,-147.73,19,2002,7.8
2002-11-07,51.15,179.35,26,2002,6.6
2002-11-09,13.67,-91.27,18,2002,6
2002-11-12,-56.51,-27.45,105,2002,6.2
2002-11-15,-55.65,-35.82,8,2002,5.8
2002-11-15,-55.8,-36.19,15,2002,6.6
2002-11-17,47.95,146.39,459,2002,7.3
2002-11-20,35.33,74.55,13,2002,6.3
2002-11-26,51.6,-173.64,16,2002,6.1
2002-11-27,-14.45,167.96,8,2002,5.8
2002-12-01,-35.21,-179.81,34.8,2002,5.8
2002-12-01,-16,-172.85,33.5,2002,5.8
2002-12-02,1.42,126.3,24.1,2002,5.9
2002-12-10,-49.93,-114.26,16,2002,5.9
2002-12-10,-24.22,179.35,537.2,2002,6
2002-12-11,-3.8,135.02,12.6,2002,6.2
2002-12-12,-4.78,153.36,34,2002,6.6
2002-12-17,-56.96,-24.76,11,2002,6.2
2002-12-18,-57.11,-24.81,14,2002,6.1
2002-12-20,-3.02,148.03,21,2002,6.3
2002-12-23,16.93,-85.59,27.4,2002,5.8
2002-12-28,-18.2,-178.42,625.6,2002,5.8
2002-12-30,7.38,123.26,16.8,2002,6.3
2003-01-04,-20.67,-177.5,378,2003,6.5
2003-01-06,15.66,119.48,40.2,2003,5.9
2003-01-09,-19.62,-176.16,13.8,2003,5.9
2003-01-09,-44.43,-79.29,22,2003,5.9
2003-01-10,-5.24,153.77,36,2003,6.6
2003-01-16,44.16,-129.14,9,2003,6.2
2003-01-17,1.93,122.62,490.9,2003,5.8
2003-01-20,-10.49,160.88,21,2003,7.2
2003-01-21,13.62,-90.85,24,2003,6.4
2003-01-22,18.9,-104.06,24,2003,7.5
2003-01-22,18.92,-104.29,41.1,2003,5.9
2003-01-27,39.5,39.85,16.1,2003,6
2003-01-27,-45.92,35.1,23.4,2003,6.4
2003-02-01,16.64,-92.86,217.7,2003,5.8
2003-02-10,-6.01,149.87,35,2003,6.2
2003-02-12,-3.65,144.33,14,2003,6.2
2003-02-15,12.2,124.01,9,2003,6.2
2003-02-19,53.6,-164.73,19,2003,6.6
2003-02-19,44.13,141.75,215.2,2003,5.9
2003-02-24,39.51,77.2,14,2003,6.3
2003-03-01,-1.69,134.34,30.1,2003,5.9
2003-03-02,-36.9,-20.7,26,2003,6
2003-03-09,-6.87,130.95,41.8,2003,5.9
2003-03-10,1.67,127.25,90,2003,6.3
2003-03-10,-27.99,-177.56,140,2003,5.8
2003-03-11,-4.69,153.25,37,2003,6.8
2003-03-12,26.65,-110.56,31.7,2003,6.3
2003-03-14,-62.05,161.62,15,2003,5.8
2003-03-14,-0.41,132.91,22,2003,6.2
2003-03-14,-17.45,-175.07,275,2003,6.3
2003-03-15,-3.9,134.42,10.2,2003,5.8
2003-03-15,52.22,160.27,30,2003,6
2003-03-17,-58.22,-11.05,14.3,2003,5.8
2003-03-17,51.28,177.93,28,2003,7
2003-03-17,51.31,177.93,37,2003,6.1
2003-03-19,-9.39,156.63,44.6,2003,6
2003-03-25,-8.34,120.6,34,2003,6.4
2003-03-26,12.53,92.58,36,2003,5.8
2003-03-28,-15.32,-173.42,41,2003,6.1
2003-03-29,35.9,70.55,110,2003,5.8
2003-03-30,-3.25,127.47,34.8,2003,6.2
2003-03-31,-6.19,151.5,12,2003,6.2
2003-04-02,35.21,-35.7,12.4,2003,6.2
2003-04-05,-16.18,167.98,175.7,2003,5.8
2003-04-07,-21.07,174.2,35.9,2003,5.8
2003-04-07,36.35,141.69,29,2003,5.8
2003-04-11,6.99,-82.35,17.3,2003,6.1
2003-04-17,37.54,96.54,14,2003,6.3
2003-04-17,-54.67,1.48,20.7,2003,6.5
2003-04-24,48.77,154.92,34,2003,6
2003-04-27,-20.86,169.87,69,2003,6.3
2003-04-27,-8.22,-71.56,560,2003,5.9
2003-04-29,43.76,147.75,50,2003,5.9
2003-05-01,38.97,40.45,14,2003,6.3
2003-05-03,-15.24,-173.56,34,2003,6.2
2003-05-04,-30.65,-178.11,32,2003,6.7
2003-05-04,-11.33,166.4,43.4,2003,5.9
2003-05-04,39.3,77.14,10,2003,5.8
2003-05-04,-30.66,-178.11,36,2003,6.4
2003-05-05,0.19,127.33,116,2003,6.3
2003-05-05,3.67,127.99,45,2003,6.1
2003-05-08,-3.42,150.91,9.4,2003,5.8
2003-05-09,-48.09,32.18,19.4,2003,6.3
2003-05-11,-1.02,126.92,42.8,2003,6.1
2003-05-13,-17.28,167.81,32,2003,6.3
2003-05-14,18.31,-58.6,32,2003,6.6
2003-05-14,-8.06,107.17,49.3,2003,6
2003-05-17,-5.38,129.72,35.8,2003,5.8
2003-05-19,-18.12,-178.54,567.4,2003,5.9
2003-05-19,17.54,-105.56,9.8,2003,6.1
2003-05-21,36.88,3.69,12,2003,6.8
2003-05-23,5.66,-82.64,28.7,2003,5.9
2003-05-24,14.42,53.75,21.2,2003,5.8
2003-05-26,38.86,141.5,68,2003,7
2003-05-26,2.34,128.87,31,2003,6.9
2003-05-26,6.75,123.74,566,2003,6.8
2003-05-28,-17.84,65.89,9.6,2003,6.2
2003-06-03,-17.38,-72.66,22.7,2003,5.9
2003-06-07,-5.13,152.54,24,2003,6.5
2003-06-09,24.41,122.01,46.9,2003,5.8
2003-06-10,23.54,121.66,24,2003,5.9
2003-06-12,-5.98,154.86,175,2003,6.2
2003-06-15,51.56,176.85,20,2003,6.5
2003-06-16,55.46,159.93,180,2003,6.8
2003-06-20,-7.64,-71.67,553,2003,7
2003-06-20,-30.65,-71.53,32,2003,6.8
2003-06-21,-7.69,127.81,176.2,2003,5.8
2003-06-23,51.46,176.73,20,2003,6.9
2003-06-26,12.34,123.88,20.2,2003,5.9
2003-06-28,-3.36,146.29,9,2003,6.2
2003-07-01,4.53,122.53,595,2003,6
2003-07-01,12.86,124.91,32,2003,5.9
2003-07-02,42.39,144.83,24,2003,5.8
2003-07-03,-21.26,-174.35,8.2,2003,5.9
2003-07-04,-5.5,151.82,25,2003,6
2003-07-07,34.62,89.46,13.8,2003,5.8
2003-07-11,9.31,122.01,44.8,2003,5.9
2003-07-12,54.78,-134.37,12,2003,6
2003-07-15,-3.9,152.28,12,2003,6.5
2003-07-15,-2.66,68.33,10,2003,7.5
2003-07-17,18.71,-106.97,24,2003,6
2003-07-19,-8.71,111.14,54.2,2003,5.8
2003-07-21,-5.53,148.84,195,2003,6.3
2003-07-21,25.95,101.26,35,2003,5.9
2003-07-22,-15.4,166.29,35.5,2003,5.9
2003-07-24,0.07,124.42,76.7,2003,5.8
2003-07-25,-1.53,149.74,24,2003,6.4
2003-07-25,38.48,141.03,6,2003,6
2003-07-27,-21.11,-176.44,213,2003,6.6
2003-07-27,46.77,139.54,470,2003,6.7
2003-07-27,-20.05,-65.07,345,2003,6
2003-08-04,-60.57,-43.5,22,2003,7.6
2003-08-11,1.18,128.2,35,2003,6
2003-08-11,-56.89,147.84,12.4,2003,5.9
2003-08-11,12.12,93.48,96.8,2003,6
2003-08-14,38.94,20.62,11,2003,6.2
2003-08-14,-19.89,-177.88,569.7,2003,5.9
2003-08-21,29.01,59.74,11,2003,5.9
2003-08-21,-45.2,167.14,28,2003,7.2
2003-08-25,14.04,-91.06,91,2003,5.9
2003-08-28,-49.72,-115.04,14,2003,6.2
2003-08-28,-7.33,126.01,427.9,2003,5.9
2003-08-30,-14.77,167.34,137,2003,6
2003-08-31,43.35,132.28,481,2003,6.1
2003-09-02,-15.3,-173.1,19,2003,6.4
2003-09-05,5.29,95.84,129,2003,5.9
2003-09-06,-4.63,-106.05,12,2003,6
2003-09-07,-22.37,172.18,21,2003,6.3
2003-09-08,-8.46,110.2,55.9,2003,5.8
2003-09-11,-8.28,156.2,18.8,2003,6
2003-09-12,-5.3,151.57,48,2003,6
2003-09-12,-36.09,53.5,10.1,2003,5.8
2003-09-21,19.88,95.63,18,2003,6.5
2003-09-21,-1.1,-14.06,14.5,2003,6
2003-09-22,19.76,-70.69,14,2003,6.4
2003-09-22,-5.05,153.85,105.3,2003,5.8
2003-09-25,41.86,143.87,27,2003,8.3
2003-09-25,41.8,143.55,37.9,2003,7.3
2003-09-26,42.21,144.62,41.7,2003,5.9
2003-09-26,42.05,144.52,17,2003,6
2003-09-27,50.03,87.81,12.3,2003,7.2
2003-09-27,50.09,87.79,11,2003,6.4
2003-09-29,42.47,144.35,25,2003,6.4
2003-09-30,-60.25,-33.55,10.4,2003,5.9
2003-09-30,-30.5,-177.24,12,2003,6.3
2003-09-30,-30.58,-177.15,26.9,2003,5.9
2003-10-01,50.18,87.74,16,2003,6.6
2003-10-04,-7.07,125.4,530.5,2003,5.8
2003-10-06,-10.76,164.54,38.5,2003,5.8
2003-10-07,-16.52,-170.15,8,2003,6.1
2003-10-08,42.65,144.53,32,2003,6.7
2003-10-08,42.31,144.69,38.1,2003,5.8
2003-10-09,13.76,120,57.8,2003,6
2003-10-11,41.97,144.33,21,2003,5.8
2003-10-13,-15.89,-178.37,15.4,2003,5.9
2003-10-15,-17.86,-178.59,583,2003,5.9
2003-10-17,-5.47,154.22,130,2003,6.4
2003-10-18,0.46,126.03,32,2003,6.3
2003-10-22,-6.08,147.78,39,2003,6.3
2003-10-24,-3.5,145.57,34.9,2003,5.8
2003-10-25,38.38,100.97,12,2003,5.8
2003-10-25,38.37,100.99,13.5,2003,5.8
2003-10-28,-5.38,151.57,40,2003,6
2003-10-30,-60.78,-25.17,7.6,2003,5.8
2003-10-31,37.87,142.59,20,2003,7
2003-11-01,37.78,143.07,9,2003,5.8
2003-11-02,-45.14,166.66,16,2003,6.4
2003-11-05,4.9,-77.69,28,2003,5.9
2003-11-06,1.97,126.98,14.1,2003,5.8
2003-11-06,-19.21,169.02,98,2003,6.6
2003-11-09,1.52,127.32,133.1,2003,5.8
2003-11-09,-0.61,-19.71,6,2003,6.6
2003-11-11,-30.53,-178.87,27.5,2003,6
2003-11-11,-30.64,-179.05,36.8,2003,6
2003-11-11,22.31,143.43,93,2003,5.9
2003-11-12,1.51,126.41,31,2003,6.2
2003-11-12,33.24,136.98,381,2003,6.3
2003-11-13,-54.24,144.12,7.9,2003,5.9
2003-11-14,-16.69,172.44,13,2003,6
2003-11-17,51.12,178.65,29.9,2003,7.8
2003-11-18,12.11,125.41,35,2003,6.5
2003-11-20,-10.05,111.1,18.5,2003,5.9
2003-11-24,-4.24,152.78,16,2003,5.8
2003-11-25,-5.64,151.01,35,2003,6.5
2003-12-01,42.88,80.54,17,2003,6
2003-12-03,42.43,144.69,38.9,2003,5.9
2003-12-05,55.57,165.73,21,2003,6.6
2003-12-09,51.33,-179.31,24,2003,6.2
2003-12-10,23.09,121.37,24,2003,6.8
2003-12-18,-6.35,151.45,45.9,2003,5.8
2003-12-21,-0.8,-20.65,10,2003,6.5
2003-12-22,35.62,-121.07,16,2003,6.5
2003-12-25,8.36,-82.84,34,2003,6.5
2003-12-25,-34.93,-178.21,27.8,2003,5.8
2003-12-25,-22.16,169.62,11,2003,6.5
2003-12-25,-22.33,169.66,9,2003,5.9
2003-12-26,28.95,58.26,14,2003,6.6
2003-12-26,-22.19,169.42,10,2003,6.7
2003-12-27,-22.09,169.49,11,2003,6.1
2003-12-27,-21.97,169.86,18,2003,7.2
2003-12-27,-21.64,169.93,17,2003,6.7
2003-12-27,-21.73,169.73,67.9,2003,6.3
2003-12-28,0.58,122.36,77.4,2003,5.8
2003-12-29,42.46,144.6,26,2003,6.1
2003-12-30,47.07,154.09,12,2003,5.9
2004-01-01,-8.4,115.71,43.5,2004,5.8
2004-01-01,17.47,-101.35,17,2004,6
2004-01-03,-22.38,169.74,18,2004,6
2004-01-03,-22.85,169.24,14.6,2004,5.8
2004-01-03,-22.34,169.66,13.7,2004,6.3
2004-01-03,-22.27,169.75,19,2004,7.1
2004-01-09,-6.03,149.4,31,2004,6.2
2004-01-11,-36.68,53.37,7,2004,6.2
2004-01-11,-16.3,-176.09,365.6,2004,5.9
2004-01-11,-20.18,-179.07,672.4,2004,6
2004-01-12,-22.09,170.32,16,2004,5.8
2004-01-15,-3.52,151.11,13.9,2004,6.2
2004-01-16,7.63,-37.67,12,2004,6.2
2004-01-24,52.1,-30.17,7,2004,5.8
2004-01-25,-16.87,-174.09,135,2004,6.6
2004-01-28,-3.17,127.28,14,2004,6.6
2004-01-29,-50.21,-114.68,11.1,2004,6.1
2004-02-03,-3.71,140.4,35,2004,5.9
2004-02-04,8.35,-82.89,19,2004,6.1
2004-02-05,-3.62,135.57,23,2004,7
2004-02-05,-3.71,135.35,15,2004,5.8
2004-02-07,-4.05,135.05,20,2004,7.3
2004-02-08,-3.73,135.36,20,2004,6.7
2004-02-18,23.77,-108.87,32.2,2004,5.8
2004-02-20,-11.62,166.46,83.7,2004,6
2004-02-21,-58.34,-15.01,25.3,2004,6.6
2004-02-22,-1.61,100.39,46,2004,6
2004-02-23,-14.84,-175.46,31,2004,6.1
2004-02-24,35.2,-3.98,8,2004,6.3
2004-02-26,-18.06,66.34,13.1,2004,6.2
2004-02-26,-53.23,159.73,12,2004,5.8
2004-03-02,11.65,-86.9,28,2004,6.2
2004-03-08,10.59,-43.89,3.6,2004,6
2004-03-09,-65.15,179.74,5.5,2004,5.8
2004-03-09,-32.38,-177.96,19.1,2004,5.8
2004-03-09,-32.29,-178.11,16,2004,6.2
2004-03-12,-15.59,-175,274.5,2004,5.9
2004-03-14,-17.3,-172.2,12,2004,5.9
2004-03-17,-21.13,-65.64,286,2004,6.1
2004-03-17,34.58,23.41,27,2004,6
2004-03-18,-23.84,-175.88,13,2004,6.2
2004-03-26,41.89,144.23,17,2004,5.8
2004-03-27,33.93,89.17,8,2004,6
2004-04-03,36.41,141.07,43.2,2004,5.9
2004-04-05,-20.46,-173.86,8,2004,5.9
2004-04-05,36.5,71.02,175,2004,6.5
2004-04-08,-36.29,-98.06,15.7,2004,6.3
2004-04-09,-13.15,167.26,220,2004,6.4
2004-04-11,-3.77,140.18,20,2004,6.1
2004-04-11,42.88,144.91,37,2004,6.1
2004-04-14,-17.91,-174.41,130,2004,5.9
2004-04-14,55.29,162.6,51,2004,6.1
2004-04-14,71.06,-7.67,12,2004,5.9
2004-04-15,-19.39,169.7,17.9,2004,6.1
2004-04-16,-24.58,-175.69,12.7,2004,5.9
2004-04-16,-5.22,102.63,46.9,2004,6
2004-04-17,-7.44,128.37,135,2004,5.8
2004-04-22,-17.58,167.87,29.6,2004,5.9
2004-04-22,-3.31,146.92,12,2004,6
2004-04-23,-9.54,122.68,64,2004,6.6
2004-04-25,-21.8,169.68,7.7,2004,5.8
2004-04-26,-21.09,-174.27,22.9,2004,5.8
2004-04-27,-17.77,167.87,22,2004,6
2004-04-29,10.72,-86.03,18,2004,6.2
2004-05-03,-37.74,-73.33,21,2004,6.6
2004-05-05,-58.1,-11.44,12,2004,5.9
2004-05-07,-21.92,170.29,14,2004,6.3
2004-05-11,0.4,97.77,21,2004,6.1
2004-05-13,-3.6,150.78,22.3,2004,6.3
2004-05-16,-12.03,166.4,21.2,2004,5.8
2004-05-16,7.59,126.23,15.8,2004,5.8
2004-05-19,22.68,121.44,20,2004,6.2
2004-05-28,36.24,51.57,27.7,2004,6.3
2004-05-29,37.73,141.95,31,2004,5.8
2004-05-29,34.24,141.43,16,2004,6.3
2004-05-30,-31.07,-177.02,35,2004,5.8
2004-06-02,-32.84,-179.19,36,2004,6.1
2004-06-02,-30.49,-177.74,35.5,2004,5.8
2004-06-06,-6.11,113.03,580,2004,5.8
2004-06-08,17.5,-83.48,23.4,2004,5.8
2004-06-09,-51.65,139.63,19,2004,6.4
2004-06-10,11.52,-87.76,45.4,2004,5.9
2004-06-10,55.71,159.99,185,2004,6.8
2004-06-14,16.35,-97.92,18,2004,5.9
2004-06-15,-38.87,-73.28,38,2004,5.9
2004-06-20,5.35,-82.56,10.9,2004,5.8
2004-06-22,-10.93,166.3,148,2004,5.8
2004-06-25,-6.79,130.38,74,2004,6.1
2004-06-28,54.8,-134.54,16,2004,6.8
2004-06-29,10.68,-87.11,9,2004,6.3
2004-06-30,0.68,124.69,91,2004,6.2
2004-07-01,-49.59,163.76,12,2004,6.2
2004-07-01,-15.41,-173.41,65.6,2004,5.8
2004-07-07,-17.46,168.22,19.5,2004,5.8
2004-07-08,47.19,151.33,125,2004,6.3
2004-07-08,-25.01,-115.95,10.9,2004,5.9
2004-07-11,30.67,83.64,13,2004,6.2
2004-07-11,-20.23,-126.91,12,2004,6.1
2004-07-15,-17.83,-178.65,566,2004,7
2004-07-16,-65.6,-179.51,2.3,2004,6.1
2004-07-19,49.52,-127.09,16,2004,6.3
2004-07-20,19.6,146.9,14.7,2004,5.9
2004-07-22,26.51,128.89,24,2004,6
2004-07-25,-2.52,103.92,580.9,2004,7.3
2004-07-28,-0.5,133.08,13,2004,6.5
2004-07-29,12.4,94.94,23.7,2004,5.8
2004-08-01,-63.61,-166.63,12,2004,6
2004-08-01,-13.35,-112.23,5.4,2004,5.8
2004-08-07,51.63,-166.3,8,2004,5.9
2004-08-10,36.4,70.74,205.7,2004,6
2004-08-18,16.36,-94.99,67,2004,5.8
2004-08-27,-27.45,-70.92,30,2004,5.8
2004-08-28,-34.92,-70.46,20,2004,6.5
2004-09-01,-60.97,160.36,8.4,2004,5.8
2004-09-03,-15.23,-173.27,12,2004,6
2004-09-04,-21.24,169.41,20.5,2004,5.8
2004-09-05,33.08,136.7,15,2004,7.2
2004-09-05,33.2,137.09,14,2004,7.4
2004-09-06,-55.32,-29.08,45.2,2004,6.8
2004-09-06,33.22,137.29,13,2004,6.6
2004-09-07,-28.56,-65.84,13,2004,6.1
2004-09-08,-15.18,-173.33,9,2004,5.9
2004-09-08,33.19,137.23,7,2004,6.1
2004-09-09,17.79,-81.53,18,2004,5.9
2004-09-11,-58.01,-25.41,61.7,2004,6.1
2004-09-13,44.02,151.41,8,2004,5.9
2004-09-15,14.28,120.37,90,2004,5.9
2004-09-19,52.23,174.07,25,2004,6.2
2004-09-23,-15.67,-177.11,19,2004,5.9
2004-09-24,0.48,-26.28,15.2,2004,5.8
2004-09-24,28.64,-112.73,13,2004,5.9
2004-09-28,-52.39,28.1,22.2,2004,6.3
2004-09-28,35.75,-120.32,4.8,2004,6
2004-10-01,-22.51,173.3,50.5,2004,5.9
2004-10-04,14.6,147.09,9,2004,6
2004-10-06,-0.73,134.49,15,2004,6.1
2004-10-08,-10.93,162.2,36,2004,6.7
2004-10-08,13.89,120.54,105,2004,6.4
2004-10-08,-56.57,-26.99,107.1,2004,5.8
2004-10-09,11.4,-86.7,35,2004,6.9
2004-10-09,-60.64,-50.95,14.2,2004,5.9
2004-10-11,-17.23,167.86,30.4,2004,5.8
2004-10-13,-6.12,130.6,92.7,2004,5.8
2004-10-15,24.56,122.74,94,2004,6.6
2004-10-20,-14.04,166.66,66.1,2004,6
2004-10-23,37.26,138.79,16,2004,6.6
2004-10-23,37.34,138.87,13.6,2004,6.1
2004-10-23,37.26,138.66,17.7,2004,5.8
2004-10-23,37.34,138.88,16.2,2004,6.3
2004-10-26,-57.08,-24.75,11.2,2004,6.2
2004-10-27,37.31,138.93,12,2004,5.9
2004-10-27,45.8,26.59,96,2004,5.8
2004-11-02,49.17,-128.94,6.8,2004,6.6
2004-11-03,14.5,146.83,36.8,2004,5.9
2004-11-05,-4.37,143.95,129.9,2004,5.9
2004-11-07,47.87,144.48,480.1,2004,6.1
2004-11-08,24.07,122.53,30.8,2004,6.3
2004-11-09,-11.14,163.79,9.9,2004,6.9
2004-11-11,42.16,144.33,34,2004,6.1
2004-11-11,-11.17,162.26,20,2004,6.6
2004-11-11,-8.18,124.71,13,2004,7.5
2004-11-12,-26.69,-63.29,569,2004,6
2004-11-13,-10.31,164.74,17.1,2004,5.8
2004-11-13,-26.75,-63.3,574.9,2004,5.8
2004-11-15,4.72,-77.47,15,2004,7.2
2004-11-16,-5.61,151.51,32,2004,6.1
2004-11-17,39.19,71.8,16.3,2004,5.8
2004-11-17,-20.07,-178.62,618.9,2004,6.5
2004-11-20,9.58,-84.13,16,2004,6.4
2004-11-20,13.38,-90.14,41,2004,6.3
2004-11-21,-15.42,-174.85,261.7,2004,5.9
2004-11-21,15.67,-61.71,14,2004,6.3
2004-11-22,-46.7,164.82,24,2004,7.1
2004-11-23,-24.34,179.11,549.1,2004,5.8
2004-11-26,-3.61,135.42,24,2004,7.1
2004-11-27,-3.67,135.44,20,2004,5.8
2004-11-28,-26.55,-113.91,1.9,2004,6.6
2004-11-28,-3.68,135.46,21,2004,6.1
2004-11-28,43.02,145.15,39,2004,7
2004-12-02,10.51,-61.45,47.7,2004,5.8
2004-12-06,42.89,145.23,35,2004,6.7
2004-12-06,-18.54,-177.97,443.5,2004,6.1
2004-12-13,13.47,-89.4,76.2,2004,5.9
2004-12-14,18.93,-81.38,13,2004,6.8
2004-12-17,-21.89,-179.26,594.2,2004,5.8
2004-12-18,48.83,156.28,11,2004,6.2
2004-12-18,-16.07,-174.71,12,2004,5.8
2004-12-19,-18.08,-178.8,563.9,2004,5.8
2004-12-22,-55.89,-124.9,13.5,2004,6
2004-12-23,-49.33,161.42,3.5,2004,8.1
2004-12-26,3.27,95.86,21.5,2004,9
2004-12-26,6.88,92.89,23.2,2004,7.2
2004-12-26,8.85,92.3,17.4,2004,6.6
2004-12-26,8.88,93.75,42.3,2004,6.3
2004-12-26,13.45,92.71,26.7,2004,6.3
2004-12-26,13.55,92.83,15.2,2004,6.2
2004-12-26,2.76,94.42,17.5,2004,5.9
2004-12-26,3.65,94.07,19.1,2004,6
2004-12-26,2.72,94.05,20,2004,6.1
2004-12-27,5.29,94.59,35,2004,6
2004-12-28,53.16,-173.76,263.2,2004,5.8
2004-12-29,8.34,93.17,46.8,2004,5.9
2004-12-29,9.06,93.75,23.6,2004,6
2004-12-29,8.78,93.12,38.3,2004,5.8
2004-12-31,7.09,92.52,16.1,2004,6
2004-12-31,6.22,92.89,19.8,2004,6
2004-12-31,4.75,95.11,54.5,2004,5.9
2005-01-01,5.02,92.26,15.2,2005,6.7
2005-01-01,7.25,94.3,28.9,2005,6.1
2005-01-02,6.32,92.73,29,2005,6.3
2005-01-03,-50.65,161.84,4.1,2005,6
2005-01-04,10.65,92.35,24.2,2005,5.9
2005-01-05,5.49,94.37,48,2005,5.9
2005-01-09,4.87,95.03,59.3,2005,6
2005-01-12,-0.92,-21.12,23.1,2005,6.8
2005-01-14,-4.23,152.72,11.1,2005,6.1
2005-01-15,-6.44,105.19,58,2005,5.9
2005-01-16,-25.58,-176.18,14.5,2005,6.1
2005-01-16,10.95,140.96,28,2005,6.6
2005-01-17,10.97,140.82,20.7,2005,6
2005-01-18,42.94,144.88,47,2005,6.2
2005-01-18,-23.04,179.11,594.7,2005,5.8
2005-01-19,34.06,141.51,20.7,2005,6.5
2005-01-21,-1.13,-80.86,11.2,2005,6
